specification,iso3,year
robot_repression,SLV,2002
robot_repression,SLV,2003
robot_repression,SLV,2004
robot_repression,SLV,2005
robot_repression,SLV,2006
robot_repression,SLV,2007
robot_repression,SLV,2008
robot_repression,SLV,2009
robot_repression,SLV,2010
robot_repression,SLV,2011
robot_repression,SLV,2012
robot_repression,SLV,2013
robot_repression,SLV,2014
robot_repression,SLV,2015
robot_repression,SLV,2016
robot_repression,SLV,2017
robot_repression,SLV,2018
robot_repression,SLV,2019
robot_repression,SLV,2020
robot_repression,SLV,2021
robot_repression,URY,1997
robot_repression,URY,1998
robot_repression,URY,1999
robot_repression,URY,2000
robot_repression,URY,2001
robot_repression,URY,2002
robot_repression,URY,2003
robot_repression,URY,2004
robot_repression,URY,2005
robot_repression,URY,2006
robot_repression,URY,2007
robot_repression,URY,2008
robot_repression,URY,2009
robot_repression,URY,2010
robot_repression,URY,2011
robot_repression,URY,2012
robot_repression,URY,2013
robot_repression,URY,2014
robot_repression,URY,2015
robot_repression,URY,2016
robot_repression,URY,2017
robot_repression,URY,2018
robot_repression,URY,2019
robot_repression,URY,2020
robot_repression,URY,2021
robot_repression,VEN,1997
robot_repression,VEN,1998
robot_repression,VEN,1999
robot_repression,VEN,2000
robot_repression,VEN,2001
robot_repression,VEN,2002
robot_repression,VEN,2003
robot_repression,VEN,2004
robot_repression,VEN,2005
robot_repression,VEN,2006
robot_repression,VEN,2007
robot_repression,VEN,2008
robot_repression,VEN,2009
robot_repression,VEN,2010
robot_repression,VEN,2011
robot_repression,VEN,2012
robot_repression,VEN,2013
robot_repression,VEN,2014
robot_labour,ARG,1997
robot_labour,ARG,1998
robot_labour,ARG,1999
robot_labour,ARG,2000
robot_labour,ARG,2001
robot_labour,ARG,2002
robot_labour,ARG,2003
robot_labour,ARG,2004
robot_labour,ARG,2005
robot_labour,ARG,2006
robot_labour,ARG,2007
robot_labour,ARG,2008
robot_labour,ARG,2009
robot_labour,ARG,2010
robot_labour,ARG,2011
robot_labour,ARG,2012
robot_labour,ARG,2013
robot_labour,ARG,2014
robot_labour,ARG,2015
robot_labour,ARG,2016
robot_labour,ARG,2017
robot_labour,ARG,2018
robot_labour,ARG,2019
robot_labour,ARG,2020
robot_labour,ARG,2021
robot_labour,BOL,1997
robot_labour,BOL,1998
robot_labour,BOL,1999
robot_labour,BOL,2000
robot_labour,BOL,2001
robot_labour,BOL,2002
robot_labour,BOL,2003
robot_labour,BOL,2004
robot_labour,BOL,2005
robot_labour,BOL,2006
robot_labour,BOL,2007
robot_labour,BOL,2008
robot_labour,BOL,2009
robot_labour,BOL,2010
robot_labour,BOL,2011
robot_labour,BOL,2012
robot_labour,BOL,2013
robot_labour,BOL,2014
robot_labour,BOL,2015
robot_labour,BOL,2016
robot_labour,BOL,2017
robot_labour,BOL,2018
robot_labour,BOL,2019
robot_labour,BOL,2020
robot_labour,BOL,2021
robot_labour,BRA,1997
robot_labour,BRA,1998
robot_labour,BRA,1999
robot_labour,BRA,2000
robot_labour,BRA,2001
robot_labour,BRA,2002
robot_labour,BRA,2003
robot_labour,BRA,2004
robot_labour,BRA,2005
robot_labour,BRA,2006
robot_labour,BRA,2007
robot_labour,BRA,2008
robot_labour,BRA,2009
robot_labour,BRA,2010
robot_labour,BRA,2011
robot_labour,BRA,2012
robot_labour,BRA,2013
robot_labour,BRA,2014
robot_labour,BRA,2015
robot_labour,BRA,2016
robot_labour,BRA,2017
robot_labour,BRA,2018
robot_labour,BRA,2019
robot_labour,BRA,2020
robot_labour,BRA,2021
robot_labour,CHL,1997
robot_labour,CHL,1998
robot_labour,CHL,1999
robot_labour,CHL,2000
robot_labour,CHL,2001
robot_labour,CHL,2002
robot_labour,CHL,2003
robot_labour,CHL,2004
robot_labour,CHL,2005
robot_labour,CHL,2006
robot_labour,CHL,2007
robot_labour,CHL,2008
robot_labour,CHL,2009
robot_labour,CHL,2010
robot_labour,CHL,2011
robot_labour,CHL,2012
robot_labour,CHL,2013
robot_labour,CHL,2014
robot_labour,CHL,2015
robot_labour,CHL,2016
robot_labour,CHL,2017
robot_labour,CHL,2018
robot_labour,CHL,2019
robot_labour,CHL,2020
robot_labour,CHL,2021
robot_labour,COL,1997
robot_labour,COL,1998
robot_labour,COL,1999
robot_labour,COL,2000
robot_labour,COL,2001
robot_labour,COL,2002
robot_labour,COL,2003
robot_labour,COL,2004
robot_labour,COL,2005
robot_labour,COL,2006
robot_labour,COL,2007
robot_labour,COL,2008
robot_labour,COL,2009
robot_labour,COL,2010
robot_labour,COL,2011
robot_labour,COL,2012
robot_labour,COL,2013
robot_labour,COL,2014
robot_labour,COL,2015
robot_labour,COL,2016
robot_labour,COL,2017
robot_labour,COL,2018
robot_labour,COL,2019
robot_labour,COL,2020
robot_labour,COL,2021
robot_labour,CRI,1997
robot_labour,CRI,1998
robot_labour,CRI,1999
robot_labour,CRI,2000
robot_labour,CRI,2001
robot_labour,CRI,2002
robot_labour,CRI,2003
robot_labour,CRI,2004
robot_labour,CRI,2005
robot_labour,CRI,2006
robot_labour,CRI,2007
robot_labour,CRI,2008
robot_labour,CRI,2009
robot_labour,CRI,2010
robot_labour,CRI,2011
robot_labour,CRI,2012
robot_labour,CRI,2013
robot_labour,CRI,2014
robot_labour,CRI,2015
robot_labour,CRI,2016
robot_labour,CRI,2017
robot_labour,CRI,2018
robot_labour,CRI,2019
robot_labour,CRI,2020
robot_labour,CRI,2021
robot_labour,DOM,1997
robot_labour,DOM,1998
robot_labour,DOM,1999
robot_labour,DOM,2000
robot_labour,DOM,2001
robot_labour,DOM,2002
robot_labour,DOM,2003
robot_labour,DOM,2004
robot_labour,DOM,2005
robot_labour,DOM,2006
robot_labour,DOM,2007
robot_labour,DOM,2008
robot_labour,DOM,2009
robot_labour,DOM,2010
robot_labour,DOM,2011
robot_labour,DOM,2012
robot_labour,DOM,2013
robot_labour,DOM,2014
robot_labour,DOM,2015
robot_labour,DOM,2016
robot_labour,DOM,2017
robot_labour,DOM,2018
robot_labour,DOM,2019
robot_labour,DOM,2020
robot_labour,DOM,2021
robot_labour,ECU,1997
robot_labour,ECU,1998
robot_labour,ECU,1999
robot_labour,ECU,2000
robot_labour,ECU,2001
robot_labour,ECU,2002
robot_labour,ECU,2003
robot_labour,ECU,2004
robot_labour,ECU,2005
robot_labour,ECU,2006
robot_labour,ECU,2007
robot_labour,ECU,2008
robot_labour,ECU,2009
robot_labour,ECU,2010
robot_labour,ECU,2011
robot_labour,ECU,2012
robot_labour,ECU,2013
robot_labour,ECU,2014
robot_labour,ECU,2015
robot_labour,ECU,2016
robot_labour,ECU,2017
robot_labour,ECU,2018
robot_labour,ECU,2019
robot_labour,ECU,2020
robot_labour,ECU,2021
robot_labour,GTM,1997
robot_labour,GTM,1998
robot_labour,GTM,1999
robot_labour,GTM,2000
robot_labour,GTM,2001
robot_labour,GTM,2002
robot_labour,GTM,2003
robot_labour,GTM,2004
robot_labour,GTM,2005
robot_labour,GTM,2006
robot_labour,GTM,2007
robot_labour,GTM,2008
robot_labour,GTM,2009
robot_labour,GTM,2010
robot_labour,GTM,2011
robot_labour,GTM,2012
robot_labour,GTM,2013
robot_labour,GTM,2014
robot_labour,GTM,2015
robot_labour,GTM,2016
robot_labour,GTM,2017
robot_labour,GTM,2018
robot_labour,GTM,2019
robot_labour,GTM,2020
robot_labour,GTM,2021
robot_labour,HND,1997
robot_labour,HND,1998
robot_labour,HND,1999
robot_labour,HND,2000
robot_labour,HND,2001
robot_labour,HND,2002
robot_labour,HND,2003
robot_labour,HND,2004
robot_labour,HND,2005
robot_labour,HND,2006
robot_labour,HND,2007
robot_labour,HND,2008
robot_labour,HND,2009
robot_labour,HND,2010
robot_labour,HND,2011
robot_labour,HND,2012
robot_labour,HND,2013
robot_labour,HND,2014
robot_labour,HND,2015
robot_labour,HND,2016
robot_labour,HND,2017
robot_labour,HND,2018
robot_labour,HND,2019
robot_labour,HND,2020
robot_labour,HND,2021
robot_labour,MEX,1997
robot_labour,MEX,1998
robot_labour,MEX,1999
robot_labour,MEX,2000
robot_labour,MEX,2001
robot_labour,MEX,2002
robot_labour,MEX,2003
robot_labour,MEX,2004
robot_labour,MEX,2005
robot_labour,MEX,2006
robot_labour,MEX,2007
robot_labour,MEX,2008
robot_labour,MEX,2009
robot_labour,MEX,2010
robot_labour,MEX,2011
robot_labour,MEX,2012
robot_labour,MEX,2013
robot_labour,MEX,2014
robot_labour,MEX,2015
robot_labour,MEX,2016
robot_labour,MEX,2017
robot_labour,MEX,2018
robot_labour,MEX,2019
robot_labour,MEX,2020
robot_labour,MEX,2021
robot_labour,NIC,1997
robot_labour,NIC,1998
robot_labour,NIC,1999
robot_labour,NIC,2000
robot_labour,NIC,2001
robot_labour,NIC,2002
robot_labour,NIC,2003
robot_labour,NIC,2004
robot_labour,NIC,2005
robot_labour,NIC,2006
robot_labour,NIC,2007
robot_labour,NIC,2008
robot_labour,NIC,2009
robot_labour,NIC,2010
robot_labour,NIC,2011
robot_labour,NIC,2012
robot_labour,NIC,2013
robot_labour,NIC,2014
robot_labour,NIC,2015
robot_labour,NIC,2016
robot_labour,NIC,2017
robot_labour,NIC,2018
robot_labour,NIC,2019
robot_labour,NIC,2020
robot_labour,NIC,2021
robot_labour,PAN,1997
robot_labour,PAN,1998
robot_labour,PAN,1999
robot_labour,PAN,2000
robot_labour,PAN,2001
robot_labour,PAN,2002
robot_labour,PAN,2003
robot_labour,PAN,2004
robot_labour,PAN,2005
robot_labour,PAN,2006
robot_labour,PAN,2007
robot_labour,PAN,2008
robot_labour,PAN,2009
robot_labour,PAN,2010
robot_labour,PAN,2011
robot_labour,PAN,2012
robot_labour,PAN,2013
robot_labour,PAN,2014
robot_labour,PAN,2015
robot_labour,PAN,2016
robot_labour,PAN,2017
robot_labour,PAN,2018
robot_labour,PAN,2019
robot_labour,PAN,2020
robot_labour,PAN,2021
robot_labour,PER,1997
robot_labour,PER,1998
robot_labour,PER,1999
robot_labour,PER,2000
robot_labour,PER,2001
robot_labour,PER,2002
robot_labour,PER,2003
robot_labour,PER,2004
robot_labour,PER,2005
robot_labour,PER,2006
robot_labour,PER,2007
robot_labour,PER,2008
robot_labour,PER,2009
robot_labour,PER,2010
robot_labour,PER,2011
robot_labour,PER,2012
robot_labour,PER,2013
robot_labour,PER,2014
robot_labour,PER,2015
robot_labour,PER,2016
robot_labour,PER,2017
robot_labour,PER,2018
robot_labour,PER,2019
robot_labour,PER,2020
robot_labour,PER,2021
robot_labour,PRY,1997
robot_labour,PRY,1998
robot_labour,PRY,1999
robot_labour,PRY,2000
robot_labour,PRY,2001
robot_labour,PRY,2002
robot_labour,PRY,2003
robot_labour,PRY,2004
robot_labour,PRY,2005
robot_labour,PRY,2006
robot_labour,PRY,2007
robot_labour,PRY,2008
robot_labour,PRY,2009
robot_labour,PRY,2010
robot_labour,PRY,2011
robot_labour,PRY,2012
robot_labour,PRY,2013
robot_labour,PRY,2014
robot_labour,PRY,2015
robot_labour,PRY,2016
robot_labour,PRY,2017
robot_labour,PRY,2018
robot_labour,PRY,2019
robot_labour,PRY,2020
robot_labour,PRY,2021
robot_labour,SLV,2004
robot_labour,SLV,2005
robot_labour,SLV,2006
robot_labour,SLV,2007
robot_labour,SLV,2008
robot_labour,SLV,2009
robot_labour,SLV,2010
robot_labour,SLV,2011
robot_labour,SLV,2012
robot_labour,SLV,2013
robot_labour,SLV,2014
robot_labour,SLV,2015
robot_labour,SLV,2016
robot_labour,SLV,2017
robot_labour,SLV,2018
robot_labour,SLV,2019
robot_labour,SLV,2020
robot_labour,SLV,2021
robot_labour,URY,1997
robot_labour,URY,1998
robot_labour,URY,1999
robot_labour,URY,2000
robot_labour,URY,2001
robot_labour,URY,2002
robot_labour,URY,2003
robot_labour,URY,2004
robot_labour,URY,2005
robot_labour,URY,2006
robot_labour,URY,2007
robot_labour,URY,2008
robot_labour,URY,2009
robot_labour,URY,2010
robot_labour,URY,2011
robot_labour,URY,2012
robot_labour,URY,2013
robot_labour,URY,2014
robot_labour,URY,2015
robot_labour,URY,2016
robot_labour,URY,2017
robot_labour,URY,2018
robot_labour,URY,2019
robot_labour,URY,2020
robot_labour,URY,2021
robot_labour,VEN,1997
robot_labour,VEN,1998
robot_labour,VEN,1999
robot_labour,VEN,2000
robot_labour,VEN,2001
robot_labour,VEN,2002
robot_labour,VEN,2003
robot_labour,VEN,2004
robot_labour,VEN,2005
robot_labour,VEN,2006
robot_labour,VEN,2007
robot_labour,VEN,2008
robot_labour,VEN,2009
robot_labour,VEN,2010
robot_labour,VEN,2011
robot_labour,VEN,2012
robot_labour,VEN,2013
robot_labour,VEN,2014
robot_repression_trend,ARG,1997
robot_repression_trend,ARG,1998
robot_repression_trend,ARG,1999
robot_repression_trend,ARG,2000
robot_repression_trend,ARG,2001
robot_repression_trend,ARG,2002
robot_repression_trend,ARG,2003
robot_repression_trend,ARG,2004
robot_repression_trend,ARG,2005
robot_repression_trend,ARG,2006
robot_repression_trend,ARG,2007
robot_repression_trend,ARG,2008
robot_repression_trend,ARG,2009
robot_repression_trend,ARG,2010
robot_repression_trend,ARG,2011
robot_repression_trend,ARG,2012
robot_repression_trend,ARG,2013
robot_repression_trend,ARG,2014
robot_repression_trend,ARG,2015
robot_repression_trend,ARG,2016
robot_repression_trend,ARG,2017
robot_repression_trend,ARG,2018
robot_repression_trend,ARG,2019
robot_repression_trend,ARG,2020
robot_repression_trend,ARG,2021
robot_repression_trend,BOL,1997
robot_repression_trend,BOL,1998
robot_repression_trend,BOL,1999
robot_repression_trend,BOL,2000
robot_repression_trend,BOL,2001
robot_repression_trend,BOL,2002
robot_repression_trend,BOL,2003
robot_repression_trend,BOL,2004
robot_repression_trend,BOL,2005
robot_repression_trend,BOL,2006
robot_repression_trend,BOL,2007
robot_repression_trend,BOL,2008
robot_repression_trend,BOL,2009
robot_repression_trend,BOL,2010
robot_repression_trend,BOL,2011
robot_repression_trend,BOL,2012
robot_repression_trend,BOL,2013
robot_repression_trend,BOL,2014
robot_repression_trend,BOL,2015
robot_repression_trend,BOL,2016
robot_repression_trend,BOL,2017
robot_repression_trend,BOL,2018
robot_repression_trend,BOL,2019
robot_repression_trend,BOL,2020
robot_repression_trend,BOL,2021
robot_repression_trend,BRA,1997
robot_repression_trend,BRA,1998
robot_repression_trend,BRA,1999
robot_repression_trend,BRA,2000
robot_repression_trend,BRA,2001
robot_repression_trend,BRA,2002
robot_repression_trend,BRA,2003
robot_repression_trend,BRA,2004
robot_repression_trend,BRA,2005
robot_repression_trend,BRA,2006
robot_repression_trend,BRA,2007
robot_repression_trend,BRA,2008
robot_repression_trend,BRA,2009
robot_repression_trend,BRA,2010
robot_repression_trend,BRA,2011
robot_repression_trend,BRA,2012
robot_repression_trend,BRA,2013
robot_repression_trend,BRA,2014
robot_repression_trend,BRA,2015
robot_repression_trend,BRA,2016
robot_repression_trend,BRA,2017
robot_repression_trend,BRA,2018
robot_repression_trend,BRA,2019
robot_repression_trend,BRA,2020
robot_repression_trend,BRA,2021
robot_repression_trend,CHL,1997
robot_repression_trend,CHL,1998
robot_repression_trend,CHL,1999
robot_repression_trend,CHL,2000
robot_repression_trend,CHL,2001
robot_repression_trend,CHL,2002
robot_repression_trend,CHL,2003
robot_repression_trend,CHL,2004
robot_repression_trend,CHL,2005
robot_repression_trend,CHL,2006
robot_repression_trend,CHL,2007
robot_repression_trend,CHL,2008
robot_repression_trend,CHL,2009
robot_repression_trend,CHL,2010
robot_repression_trend,CHL,2011
robot_repression_trend,CHL,2012
robot_repression_trend,CHL,2013
robot_repression_trend,CHL,2014
robot_repression_trend,CHL,2015
robot_repression_trend,CHL,2016
robot_repression_trend,CHL,2017
robot_repression_trend,CHL,2018
robot_repression_trend,CHL,2019
robot_repression_trend,CHL,2020
robot_repression_trend,CHL,2021
robot_repression_trend,COL,1997
robot_repression_trend,COL,1998
robot_repression_trend,COL,1999
robot_repression_trend,COL,2000
robot_repression_trend,COL,2001
robot_repression_trend,COL,2002
robot_repression_trend,COL,2003
robot_repression_trend,COL,2004
robot_repression_trend,COL,2005
robot_repression_trend,COL,2006
robot_repression_trend,COL,2007
robot_repression_trend,COL,2008
robot_repression_trend,COL,2009
robot_repression_trend,COL,2010
robot_repression_trend,COL,2011
robot_repression_trend,COL,2012
robot_repression_trend,COL,2013
robot_repression_trend,COL,2014
robot_repression_trend,COL,2015
robot_repression_trend,COL,2016
robot_repression_trend,COL,2017
robot_repression_trend,COL,2018
robot_repression_trend,COL,2019
robot_repression_trend,COL,2020
robot_repression_trend,COL,2021
robot_repression_trend,CRI,1997
robot_repression_trend,CRI,1998
robot_repression_trend,CRI,1999
robot_repression_trend,CRI,2000
robot_repression_trend,CRI,2001
robot_repression_trend,CRI,2002
robot_repression_trend,CRI,2003
robot_repression_trend,CRI,2004
robot_repression_trend,CRI,2005
robot_repression_trend,CRI,2006
robot_repression_trend,CRI,2007
robot_repression_trend,CRI,2008
robot_repression_trend,CRI,2009
robot_repression_trend,CRI,2010
robot_repression_trend,CRI,2011
robot_repression_trend,CRI,2012
robot_repression_trend,CRI,2013
robot_repression_trend,CRI,2014
robot_repression_trend,CRI,2015
robot_repression_trend,CRI,2016
robot_repression_trend,CRI,2017
robot_repression_trend,CRI,2018
robot_repression_trend,CRI,2019
robot_repression_trend,CRI,2020
robot_repression_trend,CRI,2021
robot_repression_trend,DOM,1997
robot_repression_trend,DOM,1998
robot_repression_trend,DOM,1999
robot_repression_trend,DOM,2000
robot_repression_trend,DOM,2001
robot_repression_trend,DOM,2002
robot_repression_trend,DOM,2003
robot_repression_trend,DOM,2004
robot_repression_trend,DOM,2005
robot_repression_trend,DOM,2006
robot_repression_trend,DOM,2007
robot_repression_trend,DOM,2008
robot_repression_trend,DOM,2009
robot_repression_trend,DOM,2010
robot_repression_trend,DOM,2011
robot_repression_trend,DOM,2012
robot_repression_trend,DOM,2013
robot_repression_trend,DOM,2014
robot_repression_trend,DOM,2015
robot_repression_trend,DOM,2016
robot_repression_trend,DOM,2017
robot_repression_trend,DOM,2018
robot_repression_trend,DOM,2019
robot_repression_trend,DOM,2020
robot_repression_trend,DOM,2021
robot_repression_trend,ECU,1997
robot_repression_trend,ECU,1998
robot_repression_trend,ECU,1999
robot_repression_trend,ECU,2000
robot_repression_trend,ECU,2001
robot_repression_trend,ECU,2002
robot_repression_trend,ECU,2003
robot_repression_trend,ECU,2004
robot_repression_trend,ECU,2005
robot_repression_trend,ECU,2006
robot_repression_trend,ECU,2007
robot_repression_trend,ECU,2008
robot_repression_trend,ECU,2009
robot_repression_trend,ECU,2010
robot_repression_trend,ECU,2011
robot_repression_trend,ECU,2012
robot_repression_trend,ECU,2013
robot_repression_trend,ECU,2014
robot_repression_trend,ECU,2015
robot_repression_trend,ECU,2016
robot_repression_trend,ECU,2017
robot_repression_trend,ECU,2018
robot_repression_trend,ECU,2019
robot_repression_trend,ECU,2020
robot_repression_trend,ECU,2021
robot_repression_trend,GTM,1997
robot_repression_trend,GTM,1998
robot_repression_trend,GTM,1999
robot_repression_trend,GTM,2000
robot_repression_trend,GTM,2001
robot_repression_trend,GTM,2002
robot_repression_trend,GTM,2003
robot_repression_trend,GTM,2004
robot_repression_trend,GTM,2005
robot_repression_trend,GTM,2006
robot_repression_trend,GTM,2007
robot_repression_trend,GTM,2008
robot_repression_trend,GTM,2009
robot_repression_trend,GTM,2010
robot_repression_trend,GTM,2011
robot_repression_trend,GTM,2012
robot_repression_trend,GTM,2013
robot_repression_trend,GTM,2014
robot_repression_trend,GTM,2015
robot_repression_trend,GTM,2016
robot_repression_trend,GTM,2017
robot_repression_trend,GTM,2018
robot_repression_trend,GTM,2019
robot_repression_trend,GTM,2020
robot_repression_trend,GTM,2021
robot_repression_trend,HND,1997
robot_repression_trend,HND,1998
robot_repression_trend,HND,1999
robot_repression_trend,HND,2000
robot_repression_trend,HND,2001
robot_repression_trend,HND,2002
robot_repression_trend,HND,2003
robot_repression_trend,HND,2004
robot_repression_trend,HND,2005
robot_repression_trend,HND,2006
robot_repression_trend,HND,2007
robot_repression_trend,HND,2008
robot_repression_trend,HND,2009
robot_repression_trend,HND,2010
robot_repression_trend,HND,2011
robot_repression_trend,HND,2012
robot_repression_trend,HND,2013
robot_repression_trend,HND,2014
robot_repression_trend,HND,2015
robot_repression_trend,HND,2016
robot_repression_trend,HND,2017
robot_repression_trend,HND,2018
robot_repression_trend,HND,2019
robot_repression_trend,HND,2020
robot_repression_trend,HND,2021
robot_repression_trend,MEX,1997
robot_repression_trend,MEX,1998
robot_repression_trend,MEX,1999
robot_repression_trend,MEX,2000
robot_repression_trend,MEX,2001
robot_repression_trend,MEX,2002
robot_repression_trend,MEX,2003
robot_repression_trend,MEX,2004
robot_repression_trend,MEX,2005
robot_repression_trend,MEX,2006
robot_repression_trend,MEX,2007
robot_repression_trend,MEX,2008
robot_repression_trend,MEX,2009
robot_repression_trend,MEX,2010
robot_repression_trend,MEX,2011
robot_repression_trend,MEX,2012
robot_repression_trend,MEX,2013
robot_repression_trend,MEX,2014
robot_repression_trend,MEX,2015
robot_repression_trend,MEX,2016
robot_repression_trend,MEX,2017
robot_repression_trend,MEX,2018
robot_repression_trend,MEX,2019
robot_repression_trend,MEX,2020
robot_repression_trend,MEX,2021
robot_repression_trend,NIC,1997
robot_repression_trend,NIC,1998
robot_repression_trend,NIC,1999
robot_repression_trend,NIC,2000
robot_repression_trend,NIC,2001
robot_repression_trend,NIC,2002
robot_repression_trend,NIC,2003
robot_repression_trend,NIC,2004
robot_repression_trend,NIC,2005
robot_repression_trend,NIC,2006
robot_repression_trend,NIC,2007
robot_repression_trend,NIC,2008
robot_repression_trend,NIC,2009
robot_repression_trend,NIC,2010
robot_repression_trend,NIC,2011
robot_repression_trend,NIC,2012
robot_repression_trend,NIC,2013
robot_repression_trend,NIC,2014
robot_repression_trend,NIC,2015
robot_repression_trend,NIC,2016
robot_repression_trend,NIC,2017
robot_repression_trend,NIC,2018
robot_repression_trend,NIC,2019
robot_repression_trend,NIC,2020
robot_repression_trend,NIC,2021
robot_repression_trend,PAN,1997
robot_repression_trend,PAN,1998
robot_repression_trend,PAN,1999
robot_repression_trend,PAN,2000
robot_repression_trend,PAN,2001
robot_repression_trend,PAN,2002
robot_repression_trend,PAN,2003
robot_repression_trend,PAN,2004
robot_repression_trend,PAN,2005
robot_repression_trend,PAN,2006
robot_repression_trend,PAN,2007
robot_repression_trend,PAN,2008
robot_repression_trend,PAN,2009
robot_repression_trend,PAN,2010
robot_repression_trend,PAN,2011
robot_repression_trend,PAN,2012
robot_repression_trend,PAN,2013
robot_repression_trend,PAN,2014
robot_repression_trend,PAN,2015
robot_repression_trend,PAN,2016
robot_repression_trend,PAN,2017
robot_repression_trend,PAN,2018
robot_repression_trend,PAN,2019
robot_repression_trend,PAN,2020
robot_repression_trend,PAN,2021
robot_repression_trend,PER,1997
robot_repression_trend,PER,1998
robot_repression_trend,PER,1999
robot_repression_trend,PER,2000
robot_repression_trend,PER,2001
robot_repression_trend,PER,2002
robot_repression_trend,PER,2003
robot_repression_trend,PER,2004
robot_repression_trend,PER,2005
robot_repression_trend,PER,2006
robot_repression_trend,PER,2007
robot_repression_trend,PER,2008
robot_repression_trend,PER,2009
robot_repression_trend,PER,2010
robot_repression_trend,PER,2011
robot_repression_trend,PER,2012
robot_repression_trend,PER,2013
robot_repression_trend,PER,2014
robot_repression_trend,PER,2015
robot_repression_trend,PER,2016
robot_repression_trend,PER,2017
robot_repression_trend,PER,2018
robot_repression_trend,PER,2019
robot_repression_trend,PER,2020
robot_repression_trend,PER,2021
robot_repression_trend,PRY,1997
robot_repression_trend,PRY,1998
robot_repression_trend,PRY,1999
robot_repression_trend,PRY,2000
robot_repression_trend,PRY,2001
robot_repression_trend,PRY,2002
robot_repression_trend,PRY,2003
robot_repression_trend,PRY,2004
robot_repression_trend,PRY,2005
robot_repression_trend,PRY,2006
robot_repression_trend,PRY,2007
robot_repression_trend,PRY,2008
robot_repression_trend,PRY,2009
robot_repression_trend,PRY,2010
robot_repression_trend,PRY,2011
robot_repression_trend,PRY,2012
robot_repression_trend,PRY,2013
robot_repression_trend,PRY,2014
robot_repression_trend,PRY,2015
robot_repression_trend,PRY,2016
robot_repression_trend,PRY,2017
robot_repression_trend,PRY,2018
robot_repression_trend,PRY,2019
robot_repression_trend,PRY,2020
robot_repression_trend,PRY,2021
robot_repression_trend,SLV,1997
robot_repression_trend,SLV,1998
robot_repression_trend,SLV,1999
robot_repression_trend,SLV,2000
robot_repression_trend,SLV,2001
robot_repression_trend,SLV,2002
robot_repression_trend,SLV,2003
robot_repression_trend,SLV,2004
robot_repression_trend,SLV,2005
robot_repression_trend,SLV,2006
robot_repression_trend,SLV,2007
robot_repression_trend,SLV,2008
robot_repression_trend,SLV,2009
robot_repression_trend,SLV,2010
robot_repression_trend,SLV,2011
robot_repression_trend,SLV,2012
robot_repression_trend,SLV,2013
robot_repression_trend,SLV,2014
robot_repression_trend,SLV,2015
robot_repression_trend,SLV,2016
robot_repression_trend,SLV,2017
robot_repression_trend,SLV,2018
robot_repression_trend,SLV,2019
robot_repression_trend,SLV,2020
robot_repression_trend,SLV,2021
robot_repression_trend,URY,1997
robot_repression_trend,URY,1998
robot_repression_trend,URY,1999
robot_repression_trend,URY,2000
robot_repression_trend,URY,2001
robot_repression_trend,URY,2002
robot_repression_trend,URY,2003
robot_repression_trend,URY,2004
robot_repression_trend,URY,2005
robot_repression_trend,URY,2006
robot_repression_trend,URY,2007
robot_repression_trend,URY,2008
robot_repression_trend,URY,2009
robot_repression_trend,URY,2010
robot_repression_trend,URY,2011
robot_repression_trend,URY,2012
robot_repression_trend,URY,2013
robot_repression_trend,URY,2014
robot_repression_trend,URY,2015
robot_repression_trend,URY,2016
robot_repression_trend,URY,2017
robot_repression_trend,URY,2018
robot_repression_trend,URY,2019
robot_repression_trend,URY,2020
robot_repression_trend,URY,2021
robot_repression_trend,VEN,1997
robot_repression_trend,VEN,1998
robot_repression_trend,VEN,1999
robot_repression_trend,VEN,2000
robot_repression_trend,VEN,2001
robot_repression_trend,VEN,2002
robot_repression_trend,VEN,2003
robot_repression_trend,VEN,2004
robot_repression_trend,VEN,2005
robot_repression_trend,VEN,2006
robot_repression_trend,VEN,2007
robot_repression_trend,VEN,2008
robot_repression_trend,VEN,2009
robot_repression_trend,VEN,2010
robot_repression_trend,VEN,2011
robot_repression_trend,VEN,2012
robot_repression_trend,VEN,2013
robot_repression_trend,VEN,2014
